product_key,source_product_id,product_name,category,sub_category,unit_cost,supplier
2329,OFF-AP-10001018,"Cuisinart Refrigerator, White",Office Supplies,Appliances,168.183,HomeCore Industries
2330,OFF-AP-10001049,"Breville Coffee Grinder, Silver",Office Supplies,Appliances,28.368333333333332,HomeCore Industries
2331,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,187.16971666666666,HomeCore Industries
2332,OFF-AP-10001067,"Hoover Blender, Silver",Office Supplies,Appliances,52.7,HomeCore Industries
2333,OFF-AP-10001076,"Hamilton Beach Coffee Grinder, Red",Office Supplies,Appliances,36.252857142857145,HomeCore Industries
2334,OFF-AP-10001103,"Breville Microwave, Silver",Office Supplies,Appliances,193.63,HomeCore Industries
2335,OFF-AP-10001106,"Hamilton Beach Stove, White",Office Supplies,Appliances,324.48,HomeCore Industries
2336,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances,59.9452,HomeCore Industries
2337,OFF-AP-10001130,"Breville Toaster, Black",Office Supplies,Appliances,41.13033333333333,HomeCore Industries
2338,OFF-AP-10001138,"Cuisinart Blender, Silver",Office Supplies,Appliances,65.08609523809524,HomeCore Industries
2339,OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,28.657344444444448,HomeCore Industries
2340,OFF-AP-10001169,"Cuisinart Microwave, White",Office Supplies,Appliances,246.24,HomeCore Industries
2341,OFF-AP-10001178,"KitchenAid Stove, Red",Office Supplies,Appliances,410.445,HomeCore Industries
2342,OFF-AP-10001190,"Hoover Refrigerator, Silver",Office Supplies,Appliances,263.711,HomeCore Industries
2343,OFF-AP-10001191,"Hoover Blender, White",Office Supplies,Appliances,80.282,HomeCore Industries
2344,OFF-AP-10001197,"KitchenAid Stove, Red",Office Supplies,Appliances,444.645,HomeCore Industries
2345,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,39.17093492063492,HomeCore Industries
2346,OFF-AP-10001233,"Hamilton Beach Toaster, Red",Office Supplies,Appliances,32.864399999999996,HomeCore Industries
2347,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,56.172333333333334,HomeCore Industries
2348,OFF-AP-10001254,"KitchenAid Coffee Grinder, Red",Office Supplies,Appliances,42.918713333333336,HomeCore Industries
2349,OFF-AP-10001266,"Hoover Toaster, Black",Office Supplies,Appliances,45.66375510204082,HomeCore Industries
2350,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,37.26806666666666,HomeCore Industries
2351,OFF-AP-10001274,"Hoover Microwave, Black",Office Supplies,Appliances,175.48595,HomeCore Industries
2352,OFF-AP-10001285,"Cuisinart Stove, Red",Office Supplies,Appliances,265.57733333333334,HomeCore Industries
2353,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,29.510838095238093,HomeCore Industries
2354,OFF-AP-10001299,"Cuisinart Microwave, Silver",Office Supplies,Appliances,153.69333333333333,HomeCore Industries
2355,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,11.025,HomeCore Industries
2356,OFF-AP-10001305,"Breville Microwave, White",Office Supplies,Appliances,192.05500000000004,HomeCore Industries
2357,OFF-AP-10001335,"Hoover Toaster, Black",Office Supplies,Appliances,59.790633333333325,HomeCore Industries
2358,OFF-AP-10001366,Staples,Office Supplies,Appliances,8.0354,HomeCore Industries
2359,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,64.0804,HomeCore Industries
2360,OFF-AP-10001394,Harmony Air Purifier,Office Supplies,Appliances,121.04666666666667,HomeCore Industries
2361,OFF-AP-10001402,"KitchenAid Coffee Grinder, White",Office Supplies,Appliances,24.186666666666667,HomeCore Industries
2362,OFF-AP-10001406,"Breville Stove, Black",Office Supplies,Appliances,201.98,HomeCore Industries
2363,OFF-AP-10001408,"KitchenAid Refrigerator, White",Office Supplies,Appliances,350.76533333333333,HomeCore Industries
2364,OFF-AP-10001458,"KitchenAid Blender, Black",Office Supplies,Appliances,53.13066666666667,HomeCore Industries
2365,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,29.53756666666667,HomeCore Industries
2366,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,6.406440211640212,HomeCore Industries
2367,OFF-AP-10001504,"Cuisinart Blender, Black",Office Supplies,Appliances,45.193533333333335,HomeCore Industries
2368,OFF-AP-10001510,"Cuisinart Microwave, Silver",Office Supplies,Appliances,279.2514444444444,HomeCore Industries
2369,OFF-AP-10001527,"Hamilton Beach Microwave, Black",Office Supplies,Appliances,253.524,HomeCore Industries
2370,OFF-AP-10001529,"Hamilton Beach Toaster, White",Office Supplies,Appliances,30.610444444444443,HomeCore Industries
2371,OFF-AP-10001548,"Hoover Toaster, Silver",Office Supplies,Appliances,30.541676767676766,HomeCore Industries
2372,OFF-AP-10001559,"KitchenAid Blender, Black",Office Supplies,Appliances,64.87913333333333,HomeCore Industries
2373,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,34.41310612244898,HomeCore Industries
2374,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,172.05053333333333,HomeCore Industries
2375,OFF-AP-10001565,"Cuisinart Coffee Grinder, Black",Office Supplies,Appliances,21.750933333333332,HomeCore Industries
2376,OFF-AP-10001567,"Breville Blender, White",Office Supplies,Appliances,52.828694444444444,HomeCore Industries
2377,OFF-AP-10001568,"Hamilton Beach Toaster, Silver",Office Supplies,Appliances,32.72226666666667,HomeCore Industries
2378,OFF-AP-10001587,"Hamilton Beach Coffee Grinder, Silver",Office Supplies,Appliances,34.115,HomeCore Industries
2379,OFF-AP-10001606,"KitchenAid Toaster, Black",Office Supplies,Appliances,77.38,HomeCore Industries
2380,OFF-AP-10001617,"KitchenAid Blender, Silver",Office Supplies,Appliances,48.17285714285714,HomeCore Industries
2381,OFF-AP-10001621,"Cuisinart Blender, Silver",Office Supplies,Appliances,153.93433333333334,HomeCore Industries
2382,OFF-AP-10001623,"Hoover Stove, White",Office Supplies,Appliances,538.68,HomeCore Industries
2383,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,2.972980952380952,HomeCore Industries
2384,OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances,2.5018666666666665,HomeCore Industries
2385,OFF-AP-10001670,"Hoover Coffee Grinder, White",Office Supplies,Appliances,64.30775873015874,HomeCore Industries
2386,OFF-AP-10001682,"Hamilton Beach Blender, Black",Office Supplies,Appliances,37.159555555555556,HomeCore Industries
2387,OFF-AP-10001723,"Hoover Blender, Black",Office Supplies,Appliances,42.68566666666667,HomeCore Industries
2388,OFF-AP-10001772,"Hoover Toaster, White",Office Supplies,Appliances,53.26761111111111,HomeCore Industries
2389,OFF-AP-10001776,"Hamilton Beach Microwave, White",Office Supplies,Appliances,258.8566,HomeCore Industries
2390,OFF-AP-10001797,"Cuisinart Blender, Black",Office Supplies,Appliances,43.685,HomeCore Industries
2391,OFF-AP-10001805,"KitchenAid Toaster, Silver",Office Supplies,Appliances,48.88191666666667,HomeCore Industries
2392,OFF-AP-10001824,"Hamilton Beach Blender, Silver",Office Supplies,Appliances,203.78092222222222,HomeCore Industries
2393,OFF-AP-10001847,"Breville Toaster, Red",Office Supplies,Appliances,51.36477777777778,HomeCore Industries
2394,OFF-AP-10001876,"Hoover Coffee Grinder, Silver",Office Supplies,Appliances,24.18857142857143,HomeCore Industries
2395,OFF-AP-10001882,"Breville Coffee Grinder, Silver",Office Supplies,Appliances,37.57129365079365,HomeCore Industries
2396,OFF-AP-10001885,"Hamilton Beach Coffee Grinder, White",Office Supplies,Appliances,25.337015873015872,HomeCore Industries
2397,OFF-AP-10001891,"Cuisinart Coffee Grinder, Black",Office Supplies,Appliances,31.94,HomeCore Industries
2398,OFF-AP-10001905,"KitchenAid Toaster, White",Office Supplies,Appliances,69.40906666666666,HomeCore Industries
2399,OFF-AP-10001916,"Breville Blender, Black",Office Supplies,Appliances,86.12183333333334,HomeCore Industries
2400,OFF-AP-10001920,"KitchenAid Microwave, Silver",Office Supplies,Appliances,107.88799999999999,HomeCore Industries
2401,OFF-AP-10001926,"Hamilton Beach Refrigerator, White",Office Supplies,Appliances,338.811,HomeCore Industries
2402,OFF-AP-10001931,"Hoover Blender, Black",Office Supplies,Appliances,157.91456,HomeCore Industries
2403,OFF-AP-10001941,"KitchenAid Blender, White",Office Supplies,Appliances,61.81,HomeCore Industries
2404,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Appliances,12.994366666666666,HomeCore Industries
2405,OFF-AP-10001955,"Hoover Microwave, White",Office Supplies,Appliances,202.422,HomeCore Industries
2406,OFF-AP-10001956,"Breville Refrigerator, Black",Office Supplies,Appliances,296.13919999999996,HomeCore Industries
2407,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,6.248039682539683,HomeCore Industries
2408,OFF-AP-10001975,"Cuisinart Microwave, Black",Office Supplies,Appliances,151.98266666666666,HomeCore Industries
2409,OFF-AP-10002008,"Hamilton Beach Microwave, Silver",Office Supplies,Appliances,169.72,HomeCore Industries
2410,OFF-AP-10002017,"Cuisinart Blender, Red",Office Supplies,Appliances,55.080816666666664,HomeCore Industries
2411,OFF-AP-10002041,"Cuisinart Toaster, White",Office Supplies,Appliances,45.97,HomeCore Industries
2412,OFF-AP-10002057,"Breville Coffee Grinder, Black",Office Supplies,Appliances,42.91283333333334,HomeCore Industries
2413,OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,14.209000000000001,HomeCore Industries
2414,OFF-AP-10002090,"Hamilton Beach Refrigerator, Red",Office Supplies,Appliances,319.98755,HomeCore Industries
2415,OFF-AP-10002104,"Hoover Microwave, Red",Office Supplies,Appliances,274.7366666666667,HomeCore Industries
2416,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,151.88293333333334,HomeCore Industries
2417,OFF-AP-10002128,"Breville Toaster, White",Office Supplies,Appliances,44.54719047619047,HomeCore Industries
2418,OFF-AP-10002134,"KitchenAid Coffee Grinder, White",Office Supplies,Appliances,66.1005,HomeCore Industries
2419,OFF-AP-10002165,"Hamilton Beach Blender, White",Office Supplies,Appliances,41.59466666666666,HomeCore Industries
2420,OFF-AP-10002186,"KitchenAid Toaster, Red",Office Supplies,Appliances,78.48933333333333,HomeCore Industries
2421,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,43.20120000000001,HomeCore Industries
2422,OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,3.233,HomeCore Industries
2423,OFF-AP-10002222,Staples,Office Supplies,Appliances,6.396171428571429,HomeCore Industries
2424,OFF-AP-10002223,"Cuisinart Coffee Grinder, Red",Office Supplies,Appliances,19.309166666666666,HomeCore Industries
2425,OFF-AP-10002226,"Hoover Blender, Black",Office Supplies,Appliances,89.83288888888889,HomeCore Industries
2426,OFF-AP-10002229,"KitchenAid Coffee Grinder, Red",Office Supplies,Appliances,58.43455555555556,HomeCore Industries
2427,OFF-AP-10002238,"Hoover Coffee Grinder, Red",Office Supplies,Appliances,66.791,HomeCore Industries
2428,OFF-AP-10002239,"Hoover Toaster, White",Office Supplies,Appliances,55.7363,HomeCore Industries
2429,OFF-AP-10002252,"Cuisinart Stove, Black",Office Supplies,Appliances,297.56,HomeCore Industries
2430,OFF-AP-10002264,"KitchenAid Blender, White",Office Supplies,Appliances,52.826666666666675,HomeCore Industries
2431,OFF-AP-10002283,"Hoover Toaster, Silver",Office Supplies,Appliances,59.92315,HomeCore Industries
2432,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,3.1539142857142854,HomeCore Industries
2433,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,38.59536666666667,HomeCore Industries
2434,OFF-AP-10002312,"KitchenAid Refrigerator, Black",Office Supplies,Appliances,411.6429,HomeCore Industries
2435,OFF-AP-10002317,"Hamilton Beach Refrigerator, Silver",Office Supplies,Appliances,190.454,HomeCore Industries
2436,OFF-AP-10002326,"Hamilton Beach Microwave, White",Office Supplies,Appliances,280.8658333333333,HomeCore Industries
2437,OFF-AP-10002330,"Hamilton Beach Stove, Silver",Office Supplies,Appliances,336.675,HomeCore Industries
2438,OFF-AP-10002344,"Hoover Microwave, Silver",Office Supplies,Appliances,144.36488888888888,HomeCore Industries
2439,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,13.615072727272727,HomeCore Industries
2440,OFF-AP-10002351,"Hamilton Beach Refrigerator, Silver",Office Supplies,Appliances,300.5288,HomeCore Industries
2441,OFF-AP-10002360,"Cuisinart Blender, White",Office Supplies,Appliances,37.373999999999995,HomeCore Industries
2442,OFF-AP-10002361,"Hoover Microwave, Red",Office Supplies,Appliances,246.9873333333333,HomeCore Industries
2443,OFF-AP-10002364,"KitchenAid Toaster, Black",Office Supplies,Appliances,36.243333333333325,HomeCore Industries
2444,OFF-AP-10002371,"KitchenAid Blender, Silver",Office Supplies,Appliances,56.37932857142857,HomeCore Industries
2445,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,32.46873333333333,HomeCore Industries
2446,OFF-AP-10002413,"Breville Coffee Grinder, Black",Office Supplies,Appliances,39.8688888888889,HomeCore Industries
2447,OFF-AP-10002421,"Breville Stove, Silver",Office Supplies,Appliances,363.76,HomeCore Industries
2448,OFF-AP-10002425,"Hamilton Beach Refrigerator, Black",Office Supplies,Appliances,273.096,HomeCore Industries
2449,OFF-AP-10002433,"Cuisinart Microwave, Silver",Office Supplies,Appliances,145.06,HomeCore Industries
2450,OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,Appliances,44.91048571428571,HomeCore Industries
2451,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Appliances,76.35199999999999,HomeCore Industries
2452,OFF-AP-10002472,3M Office Air Cleaner,Office Supplies,Appliances,16.907,HomeCore Industries
2453,OFF-AP-10002476,"Cuisinart Blender, Red",Office Supplies,Appliances,42.230777777777774,HomeCore Industries
2454,OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Office Supplies,Appliances,43.42333333333334,HomeCore Industries
2455,OFF-AP-10002497,"Hamilton Beach Coffee Grinder, White",Office Supplies,Appliances,35.3,HomeCore Industries
2456,OFF-AP-10002499,"Cuisinart Microwave, White",Office Supplies,Appliances,268.34355555555555,HomeCore Industries
2457,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,Appliances,126.4058,HomeCore Industries
2458,OFF-AP-10002531,"Cuisinart Blender, Red",Office Supplies,Appliances,73.94225850340136,HomeCore Industries
2459,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,212.1969,HomeCore Industries
2460,OFF-AP-10002536,"Hoover Refrigerator, White",Office Supplies,Appliances,297.06,HomeCore Industries
2461,OFF-AP-10002537,"Hamilton Beach Microwave, Red",Office Supplies,Appliances,217.63333333333333,HomeCore Industries
2462,OFF-AP-10002552,"Hamilton Beach Stove, White",Office Supplies,Appliances,383.828,HomeCore Industries
2463,OFF-AP-10002568,"Hamilton Beach Toaster, Black",Office Supplies,Appliances,39.8615,HomeCore Industries
2464,OFF-AP-10002573,"Hamilton Beach Stove, Black",Office Supplies,Appliances,428.16700000000003,HomeCore Industries
2465,OFF-AP-10002577,"Hamilton Beach Coffee Grinder, Black",Office Supplies,Appliances,41.160000000000004,HomeCore Industries
2466,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,36.269371428571425,HomeCore Industries
2467,OFF-AP-10002608,"Breville Toaster, Black",Office Supplies,Appliances,53.99133333333333,HomeCore Industries
2468,OFF-AP-10002625,"Cuisinart Microwave, Black",Office Supplies,Appliances,151.8995,HomeCore Industries
2469,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,205.6191333333333,HomeCore Industries
2470,OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,48.32266666666667,HomeCore Industries
2471,OFF-AP-10002675,"Cuisinart Refrigerator, Black",Office Supplies,Appliances,421.1116666666667,HomeCore Industries
2472,OFF-AP-10002681,"Hamilton Beach Stove, Black",Office Supplies,Appliances,335.7986666666667,HomeCore Industries
2473,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,85.16377777777778,HomeCore Industries
2474,OFF-AP-10002697,"Breville Coffee Grinder, Red",Office Supplies,Appliances,30.48,HomeCore Industries
2475,OFF-AP-10002698,"Cuisinart Microwave, Black",Office Supplies,Appliances,264.11,HomeCore Industries
2476,OFF-AP-10002709,"Breville Coffee Grinder, White",Office Supplies,Appliances,32.0,HomeCore Industries
2477,OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Office Supplies,Appliances,128.2328,HomeCore Industries
2478,OFF-AP-10002735,"Cuisinart Toaster, Black",Office Supplies,Appliances,33.8745,HomeCore Industries
2479,OFF-AP-10002753,"Cuisinart Toaster, Red",Office Supplies,Appliances,33.13511111111111,HomeCore Industries
2480,OFF-AP-10002764,"Hoover Microwave, Black",Office Supplies,Appliances,139.64373333333333,HomeCore Industries
2481,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,18.910244444444444,HomeCore Industries
2482,OFF-AP-10002793,"KitchenAid Stove, Black",Office Supplies,Appliances,427.4486,HomeCore Industries
2483,OFF-AP-10002794,"KitchenAid Microwave, Black",Office Supplies,Appliances,138.36,HomeCore Industries
2484,OFF-AP-10002822,"KitchenAid Toaster, Red",Office Supplies,Appliances,32.49333333333333,HomeCore Industries
2485,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,49.626533333333334,HomeCore Industries
2486,OFF-AP-10002872,"Cuisinart Coffee Grinder, White",Office Supplies,Appliances,21.66261904761905,HomeCore Industries
2487,OFF-AP-10002882,"KitchenAid Coffee Grinder, Silver",Office Supplies,Appliances,41.9565,HomeCore Industries
2488,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,16.119142857142858,HomeCore Industries
2489,OFF-AP-10002899,"Breville Toaster, Silver",Office Supplies,Appliances,73.53,HomeCore Industries
2490,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,1.5,HomeCore Industries
2491,OFF-AP-10002932,"Breville Refrigerator, White",Office Supplies,Appliances,262.22,HomeCore Industries
2492,OFF-AP-10002933,"Hoover Blender, Silver",Office Supplies,Appliances,78.55,HomeCore Industries
2493,OFF-AP-10002938,"KitchenAid Toaster, Black",Office Supplies,Appliances,77.220625,HomeCore Industries
